time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/n_updates,train/approx_kl,train/clip_fraction,train/loss,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
393,1201,2459648,6256,6000,0.0010247439,0.0,0.7772919535636902,2e-05,6.78436564207077,-1.7828895807266236,-0.0018017569789662957,0.2,-0.013903617858886719,-2874.338724493507,31884.467532467534
393,1202,2461696,6256,6005,0.004059813,0.00810546875,0.6660559177398682,2e-05,6.265561985969543,-1.7841895699501038,-0.003130425198469311,0.2,-0.00010728836059570312,-2874.338724493507,31884.467532467534
393,1203,2463744,6256,6010,0.005898769,0.00869140625,0.45684871077537537,2e-05,4.651903772354126,-1.7810289204120635,-0.0042839264264330264,0.2,7.152557373046875e-06,-2874.338724493507,31884.467532467534
394,1204,2465792,6256,6015,0.0046493253,0.0083984375,0.460285484790802,2e-05,4.282901018857956,-1.7827514916658402,-0.002679698233259842,0.2,0.0011684894561767578,-2874.338724493507,31884.467532467534
394,1205,2467840,6256,6020,0.004151116,0.01259765625,0.7144360542297363,2e-05,5.791682446002961,-1.78467658162117,-0.003910435608122498,0.2,-0.0002446174621582031,-2874.338724493507,31884.467532467534
394,1206,2469888,6256,6025,0.0005633929,0.0,0.4158683121204376,2e-05,3.9035308599472045,-1.7866543889045716,-0.001373541506472975,0.2,-0.01043713092803955,-2855.173481871795,31655.384615384617
395,1207,2471936,6256,6030,0.0004030067,0.0,2.274538278579712,2e-05,13.269962763786316,-1.772760158777237,-0.0007240705657750368,0.2,0.08892297744750977,-2855.173481871795,31655.384615384617
395,1208,2473984,6256,6035,0.00046265798,0.0,0.500129222869873,2e-05,4.799462676048279,-1.7861615389585495,-0.001220106426626444,0.2,-0.04337441921234131,-2855.173481871795,31655.384615384617
395,1209,2476032,6256,6040,0.003492115,0.0,1.0717904567718506,2e-05,7.464876985549926,-1.7862583220005035,-0.004804476886056364,0.2,-0.0021468400955200195,-2855.173481871795,31655.384615384617
396,1210,2478080,6256,6045,0.0005869305,0.0,1.7862908840179443,2e-05,11.8538898229599,-1.7863215774297714,-0.0010135633405297995,0.2,0.06685024499893188,-2825.9025538354435,31357.518987341773
396,1211,2480128,6256,6050,7.816678e-05,0.0,3.040724754333496,2e-05,17.225237703323366,-1.7761403560638427,-0.000178244971903041,0.2,0.1122027039527893,-2825.9025538354435,31357.518987341773
396,1212,2482176,6256,6055,0.0014611103,0.0,1.0413130521774292,2e-05,7.3870380282402035,-1.788304939866066,-0.0018672688398510217,0.2,0.010698318481445312,-2825.9025538354435,31357.518987341773
397,1213,2484224,6256,6060,0.0011737926,0.0,0.45972323417663574,2e-05,4.664961743354797,-1.786528879404068,-0.0020173216704279183,0.2,0.022205710411071777,-2825.9025538354435,31357.518987341773
397,1214,2486272,6256,6065,0.00055641314,0.0,0.28250280022621155,2e-05,3.8488527059555055,-1.7869904041290283,-0.0011200832668691874,0.2,0.038660407066345215,-2825.9025538354435,31357.518987341773
397,1215,2488320,6256,6070,0.003654379,0.00986328125,0.22995206713676453,2e-05,3.100870931148529,-1.784140592813492,-0.004092328390106559,0.2,0.0051877498626708984,-2825.9025538354435,31357.518987341773
398,1216,2490368,6256,6075,0.0019444537,0.0,0.14684021472930908,2e-05,2.700365346670151,-1.7851320683956147,-0.0020548648200929163,0.2,0.029965460300445557,-2825.9025538354435,31357.518987341773
398,1217,2492416,6256,6080,0.0005857372,0.0,0.4770646393299103,2e-05,4.787508356571197,-1.785253608226776,-0.0011135812266729773,0.2,-0.08991420269012451,-2825.9025538354435,31357.518987341773
398,1218,2494464,6256,6085,0.0009166766,0.0,0.394082248210907,2e-05,4.420122569799423,-1.787054216861725,-0.0027352131903171538,0.2,-0.14861559867858887,-2825.9025538354435,31357.518987341773
399,1219,2496512,6256,6090,0.003950645,0.0,0.3136889636516571,2e-05,3.6174354434013365,-1.784956505894661,-0.006422931584529579,0.2,-0.08641135692596436,-2825.9025538354435,31357.518987341773
399,1220,2498560,6256,6095,0.0028212506,0.00146484375,0.1980350911617279,2e-05,2.797176569700241,-1.786090338230133,-0.0025610301992855964,0.2,-0.047425150871276855,-2825.9025538354435,31357.518987341773
399,1221,2500608,6256,6100,0.0014620803,0.0,0.04066324234008789,2e-05,2.285296505689621,-1.7851297855377197,-0.0012809685315005482,0.2,0.023365318775177002,-2825.9025538354435,31357.518987341773
400,1222,2502656,6256,6105,0.0045405244,0.00791015625,1.2898468971252441,2e-05,7.877685785293579,-1.786364921927452,-0.003658989432733506,0.2,0.04310256242752075,-2825.9025538354435,31357.518987341773
400,1223,2504704,6256,6110,0.0008839064,0.0,0.9065738916397095,2e-05,6.1828962683677675,-1.7870971739292145,-0.0007909620529972017,0.2,0.03179436922073364,-2825.9025538354435,31357.518987341773
400,1224,2506752,6256,6115,0.0020015487,0.0,0.5582628846168518,2e-05,4.269848877191544,-1.7854831010103225,-0.002072388044325635,0.2,0.032084643840789795,-2825.9025538354435,31357.518987341773
400,1225,2508800,6256,6120,0.0059423433,0.0216796875,0.36487072706222534,2e-05,4.1647116959095,-1.7831315636634826,-0.006088964262744412,0.2,-0.04831349849700928,-2825.9025538354435,31357.518987341773
401,1226,2510848,6256,6125,0.0010378365,0.0,0.8010084629058838,2e-05,6.4518972635269165,-1.7824393093585968,-0.0014465131214819848,0.2,0.08295321464538574,-2825.9025538354435,31357.518987341773
401,1227,2512896,6256,6130,0.00095325493,0.0,0.8232749700546265,2e-05,6.018243134021759,-1.7867053389549254,-0.0009838599129579962,0.2,0.04235482215881348,-2825.9025538354435,31357.518987341773
401,1228,2514944,6256,6135,0.00025360746,0.0,0.2790169417858124,2e-05,3.497950053215027,-1.7880867689847946,-0.0012108657858334482,0.2,0.046058714389801025,-2825.9025538354435,31357.518987341773
402,1229,2516992,6256,6140,0.002738432,0.0,0.24340376257896423,2e-05,3.320525026321411,-1.7875196546316148,-0.0027218025992624463,0.2,-5.3048133850097656e-05,-2825.9025538354435,31357.518987341773
402,1230,2519040,6256,6145,0.0011740427,0.0,1.0737111568450928,2e-05,6.860474157333374,-1.7846423387527466,-0.0012317137327045203,0.2,-0.010668635368347168,-2825.9025538354435,31357.518987341773
402,1231,2521088,6256,6150,0.0021077045,0.0,0.433291494846344,2e-05,3.0773236215114594,-1.7865832924842835,-0.002152996859513223,0.2,0.010119438171386719,-2825.9025538354435,31357.518987341773
403,1232,2523136,6256,6155,0.0041561797,0.00419921875,1.522464632987976,2e-05,10.464403975009919,-1.7862753003835679,-0.0034912628354504703,0.2,0.008936643600463867,-2825.9025538354435,31357.518987341773
403,1233,2525184,6256,6160,0.0026487098,0.0,0.6868107318878174,2e-05,5.853739988803864,-1.786699476838112,-0.002012070210184902,0.2,0.04461085796356201,-2825.9025538354435,31357.518987341773
403,1234,2527232,6256,6165,0.00041354838,0.0,2.014181613922119,2e-05,11.911972856521606,-1.7861364603042602,-0.000539884198224172,0.2,0.008128166198730469,-2854.8791724625,31588.6
404,1235,2529280,6256,6170,0.00082351326,0.0,2.435483932495117,2e-05,13.482378196716308,-1.7850678831338882,-0.001508893584832549,0.2,-0.009082555770874023,-2854.8791724625,31588.6
404,1236,2531328,6256,6175,0.006127844,0.03125,0.37290969491004944,2e-05,3.842200219631195,-1.784477323293686,-0.007121412525884807,0.2,-0.017452478408813477,-2854.8791724625,31588.6
404,1237,2533376,6256,6180,0.0013528068,0.0,0.5141319036483765,2e-05,4.473775666952133,-1.7842518031597137,-0.0016096071805804968,0.2,-0.08349359035491943,-2854.8791724625,31588.6
405,1238,2535424,6256,6185,0.0023080744,0.0,0.16034448146820068,2e-05,2.7333695530891418,-1.7839700013399125,-0.003465873759705573,0.2,0.004769861698150635,-2854.8791724625,31588.6
405,1239,2537472,6256,6190,0.004562153,0.0158203125,0.32600137591362,2e-05,3.0764883697032928,-1.7801547676324845,-0.0058061698451638225,0.2,0.002260446548461914,-2854.8791724625,31588.6
405,1240,2539520,6256,6195,0.0007811857,0.0,0.7100203037261963,2e-05,5.850977420806885,-1.784130048751831,-0.0012961390428245067,0.2,-0.04799306392669678,-2854.8791724625,31588.6
406,1241,2541568,6256,6200,0.0016106365,0.0,2.26021671295166,2e-05,14.378772258758545,-1.7839930027723312,-0.002722833200823516,0.2,4.476308822631836e-05,-2831.199106925926,31353.46913580247
406,1242,2543616,6256,6205,0.00018669938,0.0,0.4985058009624481,2e-05,4.277411019802093,-1.7671813040971756,-0.00022310493513941765,0.2,0.1872146725654602,-2831.199106925926,31353.46913580247
406,1243,2545664,6256,6210,0.0017985809,0.0,0.43344324827194214,2e-05,3.558204972743988,-1.7828669220209121,-0.0023490892082918434,0.2,-0.0310208797454834,-2831.199106925926,31353.46913580247
407,1244,2547712,6256,6215,0.005921208,0.0291015625,0.40294158458709717,2e-05,4.020499563217163,-1.7815527766942978,-0.0033064807881601154,0.2,0.006968259811401367,-2831.199106925926,31353.46913580247
407,1245,2549760,6256,6220,0.0044963537,0.0130859375,0.3192313611507416,2e-05,3.5451197028160095,-1.7836091756820678,-0.003936266712844372,0.2,0.014037251472473145,-2831.199106925926,31353.46913580247
407,1246,2551808,6256,6225,0.0008828073,0.0,0.7484500408172607,2e-05,5.532599222660065,-1.783590891957283,-0.0009257070138119161,0.2,0.0001271367073059082,-2831.199106925926,31353.46913580247
408,1247,2553856,6256,6230,0.0014093148,0.0,0.671292781829834,2e-05,5.331292736530304,-1.7836292803287506,-0.0020237024524249136,0.2,0.0002523064613342285,-2831.199106925926,31353.46913580247
408,1248,2555904,6256,6235,0.0043046996,0.00654296875,1.469405174255371,2e-05,9.470499324798585,-1.7783811777830123,-0.0032116299495100974,0.2,0.0045258402824401855,-2831.199106925926,31353.46913580247
408,1249,2557952,6256,6240,0.0040736087,0.02001953125,1.457428216934204,2e-05,9.24096176624298,-1.7828948974609375,-0.0036807732190936803,0.2,0.002390146255493164,-2831.199106925926,31353.46913580247
409,1250,2560000,6256,6245,0.00050935283,0.0,1.0106139183044434,2e-05,8.447292351722718,-1.7828159481287003,-0.0008640816318802536,0.2,0.005130589008331299,-2831.199106925926,31353.46913580247
409,1251,2562048,6256,6250,0.00017230702,0.0,0.7950233221054077,2e-05,5.663812148571014,-1.7810661554336549,-0.0004480014962609857,0.2,0.00033485889434814453,-2831.199106925926,31353.46913580247
409,1252,2564096,6256,6255,0.0004837233,0.0,2.1357038021087646,2e-05,13.679480648040771,-1.7808166414499282,-0.0005294631642755121,0.2,0.005698263645172119,-2831.199106925926,31353.46913580247
410,1253,2566144,6256,6260,0.00078974356,0.0,0.7230395078659058,2e-05,5.881707787513733,-1.7802424341440202,-0.0007868952234275639,0.2,0.0075806379318237305,-2831.199106925926,31353.46913580247
410,1254,2568192,6256,6265,0.0029858998,0.0025390625,1.5915424823760986,2e-05,8.846612071990966,-1.780904871225357,-0.0019021758198505268,0.2,0.0029489994049072266,-2831.199106925926,31353.46913580247
410,1255,2570240,6256,6270,0.000806129,0.0,1.9039946794509888,2e-05,12.168182516098023,-1.7811764925718307,-0.0010654304875060915,0.2,0.005140841007232666,-2831.199106925926,31353.46913580247
411,1256,2572288,6256,6275,0.00052462646,0.0,0.7694116830825806,2e-05,7.088088774681092,-1.7821182161569595,-0.0006667606998234987,0.2,0.007646381855010986,-2831.199106925926,31353.46913580247
411,1257,2574336,6256,6280,0.000121323974,0.0,1.2186412811279297,2e-05,9.040918970108033,-1.7823530942201615,-0.00020973420469090344,0.2,0.002969503402709961,-2831.199106925926,31353.46913580247
411,1258,2576384,6256,6285,7.248501e-05,0.0,1.3614689111709595,2e-05,10.37937650680542,-1.7795469641685486,-0.00016531115979887546,0.2,0.015370190143585205,-2831.199106925926,31353.46913580247
412,1259,2578432,6256,6290,0.00065572007,0.0,0.7526338696479797,2e-05,6.261850500106812,-1.7793962776660919,-0.0009182200068607926,0.2,-0.010720252990722656,-2831.199106925926,31353.46913580247
412,1260,2580480,6256,6295,0.001442489,0.0,1.850617527961731,2e-05,11.128589391708374,-1.7812071740627289,-0.0014771043206565082,0.2,0.01156306266784668,-2831.199106925926,31353.46913580247
412,1261,2582528,6256,6300,0.00072196644,0.0,0.9447512626647949,2e-05,7.337507760524749,-1.7799596428871154,-0.0009050831664353609,0.2,-0.0009112358093261719,-2831.199106925926,31353.46913580247
413,1262,2584576,6256,6305,0.00433194,0.0099609375,0.8793226480484009,2e-05,6.491804075241089,-1.7801534831523895,-0.0025098174868617208,0.2,-0.0003336668014526367,-2822.0395516707317,31495.878048780487
413,1263,2586624,6256,6310,7.907511e-06,0.0,1.744933843612671,2e-05,11.92007486820221,-1.7722539484500885,-0.0001408818585332483,0.2,0.1593695878982544,-2822.0395516707317,31495.878048780487
413,1264,2588672,6256,6315,0.0006244073,0.0,1.494902491569519,2e-05,10.358031058311463,-1.7851819545030594,-0.00172386338817887,0.2,-0.0032483339309692383,-2822.0395516707317,31495.878048780487
414,1265,2590720,6256,6320,0.000596886,0.0,1.5846376419067383,2e-05,10.810552287101746,-1.7859329968690871,-0.0013254545396193863,0.2,3.5881996154785156e-05,-2822.0395516707317,31495.878048780487
414,1266,2592768,6256,6325,0.0029414967,0.00302734375,1.262343406677246,2e-05,9.030260980129242,-1.7876307904720306,-0.003134515485726297,0.2,-2.384185791015625e-07,-2822.0395516707317,31495.878048780487
414,1267,2594816,6256,6330,0.002067416,0.0,1.4112911224365234,2e-05,9.40236554145813,-1.7855908870697021,-0.0036061779013834895,0.2,-6.0439109802246094e-05,-2822.0395516707317,31495.878048780487
415,1268,2596864,6256,6335,0.0056183552,0.00888671875,0.2556661367416382,2e-05,3.1846886694431307,-1.784841349720955,-0.0043607836763840165,0.2,2.384185791015625e-07,-2822.0395516707317,31495.878048780487
415,1269,2598912,6256,6340,0.0027693151,0.0,0.17303752899169922,2e-05,3.097450000047684,-1.7859533935785294,-0.0020457888720557095,0.2,5.960464477539063e-08,-2804.3332599638557,31299.927710843374
415,1270,2600960,6256,6345,0.00042576584,0.0,1.367950201034546,2e-05,9.00116515159607,-1.773746907711029,-0.0013699575734790414,0.2,0.051559627056121826,-2804.3332599638557,31299.927710843374
416,1271,2603008,6256,6350,0.0016292437,0.0,1.6051313877105713,2e-05,10.721123909950256,-1.7855438262224197,-0.0017575981095433236,0.2,-0.1581951379776001,-2804.3332599638557,31299.927710843374
416,1272,2605056,6256,6355,0.00012275728,0.0,0.8366038799285889,2e-05,6.781099426746368,-1.7873005747795105,-0.0002781773975584656,0.2,0.02130746841430664,-2804.3332599638557,31299.927710843374
416,1273,2607104,6256,6360,0.0004769618,0.0,0.5236846208572388,2e-05,4.761328375339508,-1.7848481744527818,-0.0011645009159110486,0.2,-0.055657267570495605,-2804.3332599638557,31299.927710843374
417,1274,2609152,6256,6365,0.0010682706,0.0,0.41931456327438354,2e-05,4.24942130446434,-1.7872840195894242,-0.0012049660901539028,0.2,-0.04066824913024902,-2782.4610590952384,31040.130952380954
417,1275,2611200,6256,6370,4.463998e-05,0.0,2.2703680992126465,2e-05,11.77285656929016,-1.7648076206445693,-0.00024620464537292717,0.2,-0.2951233386993408,-2782.4610590952384,31040.130952380954
417,1276,2613248,6256,6375,1.4185091e-05,0.0,0.41639992594718933,2e-05,4.87966879606247,-1.7854349255561828,-7.985747652128339e-06,0.2,-0.0720977783203125,-2782.4610590952384,31040.130952380954
417,1277,2615296,6256,6380,5.128156e-05,0.0,0.5615915060043335,2e-05,5.603318536281586,-1.7858222991228103,-0.00034163338132202624,0.2,-0.024723291397094727,-2782.4610590952384,31040.130952380954
418,1278,2617344,6256,6385,0.0035298076,0.00029296875,0.7427074909210205,2e-05,6.297487223148346,-1.785754632949829,-0.004702766228001564,0.2,0.11679244041442871,-2782.4610590952384,31040.130952380954
418,1279,2619392,6256,6390,0.004632755,0.0009765625,0.6801600456237793,2e-05,5.13802672624588,-1.7816926896572114,-0.004132431745529175,0.2,0.04835444688796997,-2782.4610590952384,31040.130952380954
418,1280,2621440,6256,6395,0.00046788892,0.0,0.9470558166503906,2e-05,7.256479668617248,-1.784014818072319,-0.001427282567601651,0.2,0.03617298603057861,-2765.4194498588236,30835.04705882353
419,1281,2623488,6256,6400,0.00019658104,0.0,1.2917823791503906,2e-05,7.714945042133332,-1.7505609691143036,-0.0007581018842756748,0.2,0.04609304666519165,-2765.4194498588236,30835.04705882353
419,1282,2625536,6256,6405,0.0037252714,0.00244140625,0.5755130052566528,2e-05,4.7531026840209964,-1.7684053003787994,-0.003938385040964931,0.2,-0.07390165328979492,-2765.4194498588236,30835.04705882353
419,1283,2627584,6256,6410,0.00038811495,0.0,2.451399564743042,2e-05,13.013211750984192,-1.781919252872467,-0.0009286475833505392,0.2,7.867813110351562e-06,-2737.021021372093,30542.95348837209
420,1284,2629632,6256,6415,0.00015275425,0.0,1.100296974182129,2e-05,7.555817866325379,-1.7689850151538848,-0.00042935810051858425,0.2,-0.10696125030517578,-2707.2435153333336,30210.96551724138
420,1285,2631680,6256,6420,0.0016019712,0.00244140625,1.2622222900390625,2e-05,7.3843624830245975,-1.7442375898361206,-0.0023490869789384305,0.2,0.26948022842407227,-2707.2435153333336,30210.96551724138
420,1286,2633728,6256,6425,0.0038563064,0.00087890625,0.6664239168167114,2e-05,5.470218884944916,-1.7848683595657349,-0.005024069527280517,0.2,0.0005333423614501953,-2707.2435153333336,30210.96551724138
421,1287,2635776,6256,6430,0.0017520527,0.0,0.6241084933280945,2e-05,5.041854345798493,-1.786301612854004,-0.002698243031045422,0.2,-0.0009299516677856445,-2707.2435153333336,30210.96551724138
421,1288,2637824,6256,6435,0.0009915591,0.0,0.638651430606842,2e-05,4.986402380466461,-1.7830599039793014,-0.0018359160982072352,0.2,-0.0006633996963500977,-2707.2435153333336,30210.96551724138
421,1289,2639872,6256,6440,0.0022923262,0.0,0.9604637622833252,2e-05,7.491117405891418,-1.7862299710512162,-0.002561084122862667,0.2,0.0,-2707.2435153333336,30210.96551724138
422,1290,2641920,6256,6445,0.005575818,0.03017578125,0.2211621105670929,2e-05,2.9122402548789976,-1.7824802339076995,-0.00644300899002701,0.2,-0.0003352165222167969,-2707.2435153333336,30210.96551724138
422,1291,2643968,6256,6450,0.0039033066,0.00029296875,0.6749205589294434,2e-05,4.900573337078095,-1.784289824962616,-0.004010028333868832,0.2,-0.0008615255355834961,-2707.2435153333336,30210.96551724138
422,1292,2646016,6256,6455,0.0006731008,0.0,1.9248366355895996,2e-05,12.640491104125976,-1.7828116178512574,-0.0012237721239216626,0.2,-1.3470649719238281e-05,-2707.2435153333336,30210.96551724138
423,1293,2648064,6256,6460,0.0033059106,0.0,0.22988152503967285,2e-05,2.9100637316703795,-1.783995434641838,-0.0032578621117863803,0.2,0.0,-2707.2435153333336,30210.96551724138
423,1294,2650112,6256,6465,0.00418822,0.0017578125,0.41578230261802673,2e-05,3.745591676235199,-1.78309346139431,-0.0031894876388832926,0.2,0.0,-2695.671250284091,30111.488636363636
423,1295,2652160,6256,6470,0.0010592312,0.0,0.9470371007919312,2e-05,6.842134320735932,-1.7775434762239457,-0.0014949026866815985,0.2,0.021539807319641113,-2695.671250284091,30111.488636363636
424,1296,2654208,6256,6475,0.00065524445,0.0,0.5307377576828003,2e-05,4.422870409488678,-1.7785294651985168,-0.0011594447307288647,0.2,0.12103718519210815,-2695.671250284091,30111.488636363636
424,1297,2656256,6256,6480,6.44353e-06,0.0,0.6470864415168762,2e-05,6.182219362258911,-1.7879694908857346,0.00010936197359114885,0.2,0.04077631235122681,-2695.671250284091,30111.488636363636
424,1298,2658304,6256,6485,3.115498e-05,0.0,0.6309214234352112,2e-05,5.7509073138237,-1.7879910260438918,-0.0003006302984431386,0.2,0.18596428632736206,-2695.671250284091,30111.488636363636
425,1299,2660352,6256,6490,0.00016116168,0.0,0.6148568391799927,2e-05,5.425608432292938,-1.788307359814644,-0.0005941431038081646,0.2,0.20578372478485107,-2695.671250284091,30111.488636363636
425,1300,2662400,6256,6495,0.00016572553,0.0,1.1152747869491577,2e-05,9.620031225681306,-1.7882226675748825,-0.0007408389239571989,0.2,0.19738107919692993,-2695.671250284091,30111.488636363636
425,1301,2664448,6257,6500,6.204026e-05,0.0,0.9697446823120117,2e-05,7.672975754737854,-1.787034848332405,-0.00036883362918160856,0.2,0.1477450728416443,-2695.671250284091,30111.488636363636
426,1302,2666496,6256,6505,0.0002852262,0.0,0.6705158948898315,2e-05,4.641654467582702,-1.7875767827033997,-0.0006768968247342855,0.2,0.01948404312133789,-2680.1059503370784,29942.25842696629
426,1303,2668544,6257,6510,0.00013888892,0.0,0.9379692673683167,2e-05,7.45435072183609,-1.7641458570957185,-0.0003352088388055563,0.2,0.20001834630966187,-2680.1059503370784,29942.25842696629
426,1304,2670592,6256,6515,0.005438547,0.01171875,1.0354305505752563,2e-05,7.548521780967713,-1.7822690337896347,-0.005577126191928983,0.2,0.09688693284988403,-2680.1059503370784,29942.25842696629
427,1305,2672640,6257,6520,0.0076683667,0.04873046875,0.5396480560302734,2e-05,5.452958440780639,-1.7778823494911193,-0.01099625020287931,0.2,-0.00020325183868408203,-2680.1059503370784,29942.25842696629
427,1306,2674688,6257,6525,0.006812196,0.04921875,0.2731931507587433,2e-05,3.3473994076251983,-1.780150544643402,-0.010489325399976223,0.2,-3.921985626220703e-05,-2680.1059503370784,29942.25842696629
427,1307,2676736,6257,6530,0.00042481598,0.0,4.188171863555908,2e-05,28.367864322662353,-1.782679471373558,-0.0003717984422110021,0.2,0.004754900932312012,-2660.2195251666667,29728.144444444446
428,1308,2678784,6257,6535,0.00034908982,0.0,1.743422508239746,2e-05,11.234816098213196,-1.760009628534317,-0.0004703041224274784,0.2,0.23678088188171387,-2660.2195251666667,29728.144444444446
428,1309,2680832,6256,6540,0.0012044089,0.0,0.24143695831298828,2e-05,3.2367697060108185,-1.781920737028122,-0.0019696477567777036,0.2,-0.0330730676651001,-2660.2195251666667,29728.144444444446
428,1310,2682880,6256,6545,0.004788425,0.01357421875,0.35225236415863037,2e-05,3.822986513376236,-1.7836410224437713,-0.004431046330137178,0.2,0.08076560497283936,-2660.2195251666667,29728.144444444446
429,1311,2684928,6256,6550,0.0005026746,0.0,0.7102156281471252,2e-05,5.947454643249512,-1.7849607586860656,-0.0004764338489621878,0.2,-0.08333563804626465,-2660.2195251666667,29728.144444444446
429,1312,2686976,6256,6555,0.00041122636,0.0,0.2614022195339203,2e-05,3.2993619561195375,-1.7856714844703674,-0.0008553014660719783,0.2,-0.12150132656097412,-2660.2195251666667,29728.144444444446
429,1313,2689024,6256,6560,0.0070648543,0.03232421875,0.16754576563835144,2e-05,2.6845986425876616,-1.782710176706314,-0.006196268391795457,0.2,-1.4662742614746094e-05,-2660.2195251666667,29728.144444444446
430,1314,2691072,6256,6565,0.0032577245,0.00400390625,0.730528712272644,2e-05,5.317526042461395,-1.7829612702131272,-0.002264368813484907,0.2,-0.12540113925933838,-2660.2195251666667,29728.144444444446
430,1315,2693120,6256,6570,0.00019487823,0.0,0.4799184501171112,2e-05,4.869656217098236,-1.784964355826378,-0.0006300282781012356,0.2,0.0025852322578430176,-2660.2195251666667,29728.144444444446
430,1316,2695168,6256,6575,0.0010520349,0.0,0.0762527585029602,2e-05,2.3422689497470857,-1.785106149315834,-0.002060214662924409,0.2,3.6656856536865234e-05,-2660.2195251666667,29728.144444444446
431,1317,2697216,6256,6580,0.0020467984,0.0,0.13159599900245667,2e-05,2.730959552526474,-1.7843983441591262,-0.0020911994972266255,0.2,-0.10457408428192139,-2660.2195251666667,29728.144444444446
431,1318,2699264,6256,6585,0.0008558498,0.0,4.7137017250061035,2e-05,26.672093868255615,-1.7856524258852005,-0.0013086197373922913,0.2,-0.003948211669921875,-2660.2195251666667,29728.144444444446
431,1319,2701312,6256,6590,9.524124e-05,0.0,2.575221061706543,2e-05,14.620707464218139,-1.7852161079645157,-0.0003716185805387795,0.2,-0.005228996276855469,-2660.2195251666667,29728.144444444446
432,1320,2703360,6256,6595,0.00087203726,0.0,0.3599027097225189,2e-05,3.5688250184059145,-1.7850291788578034,-0.0016065049159806222,0.2,-0.07297098636627197,-2660.2195251666667,29728.144444444446
432,1321,2705408,6256,6600,0.0020212494,0.0,0.011058241128921509,2e-05,2.032629504799843,-1.7824996620416642,-0.002555571566335857,0.2,-0.0255887508392334,-2660.2195251666667,29728.144444444446
432,1322,2707456,6256,6605,0.005724231,0.02021484375,0.09410607814788818,2e-05,2.6298014342784883,-1.7851234674453735,-0.004254376736935228,0.2,0.0002269148826599121,-2660.2195251666667,29728.144444444446
433,1323,2709504,6256,6610,0.00024602603,0.0,1.2794134616851807,2e-05,9.01820957660675,-1.7842574834823608,-0.000319031672552228,0.2,-0.05112624168395996,-2660.2195251666667,29728.144444444446
433,1324,2711552,6256,6615,0.00080034754,0.0,0.12093576788902283,2e-05,2.3137063562870024,-1.7833229273557663,-0.0010985735221765935,0.2,-4.875659942626953e-05,-2660.2195251666667,29728.144444444446
433,1325,2713600,6256,6620,0.0038132146,0.00166015625,0.13774272799491882,2e-05,2.5681204736232757,-1.779039803147316,-0.004110826796386391,0.2,0.00025212764739990234,-2660.2195251666667,29728.144444444446
434,1326,2715648,6256,6625,0.0014365118,0.0,0.7993065714836121,2e-05,5.754663133621216,-1.7852891653776168,-0.0018382454290986061,0.2,-0.011896848678588867,-2660.2195251666667,29728.144444444446
434,1327,2717696,6256,6630,0.0043084463,0.000390625,0.45864734053611755,2e-05,3.78623371720314,-1.7822003185749054,-0.004580169101245701,0.2,0.03714632987976074,-2660.2195251666667,29728.144444444446
434,1328,2719744,6256,6635,0.00069307175,0.0,0.5175743103027344,2e-05,4.379866826534271,-1.7843582212924958,-0.000410900660790503,0.2,0.15455013513565063,-2660.2195251666667,29728.144444444446
435,1329,2721792,6256,6640,0.0014139847,0.0,0.020617276430130005,2e-05,2.236897513270378,-1.7872829556465148,-0.0027505891281180083,0.2,-0.10392415523529053,-2660.2195251666667,29728.144444444446
435,1330,2723840,6256,6645,0.00028401776,0.0,0.25871574878692627,2e-05,3.82550191283226,-1.7858725279569625,-0.0004358058155048639,0.2,0.04231828451156616,-2660.2195251666667,29728.144444444446
435,1331,2725888,6257,6650,0.00021663803,0.0,1.3172093629837036,2e-05,8.369618308544158,-1.7875166922807693,-0.00047330783563666047,0.2,-6.079673767089844e-06,-2660.2195251666667,29728.144444444446
435,1332,2727936,6257,6655,0.00019285645,0.0,1.440375804901123,2e-05,10.065216183662415,-1.7869796216487885,-8.067928720265627e-05,0.2,0.00017124414443969727,-2660.2195251666667,29728.144444444446
436,1333,2729984,6257,6660,0.0006465438,0.0,2.0778050422668457,2e-05,12.117984795570374,-1.7863485664129257,-0.0007962668896652758,0.2,0.0014688372611999512,-2660.2195251666667,29728.144444444446
436,1334,2732032,6257,6665,0.00030406978,0.0,0.8929275870323181,2e-05,5.973899030685425,-1.7852869659662247,-0.0007721002271864563,0.2,0.1257588267326355,-2660.2195251666667,29728.144444444446
436,1335,2734080,6257,6670,0.00022408238,0.0,0.49286818504333496,2e-05,4.279214936494827,-1.7844454973936081,-0.000688139081466943,0.2,0.09878319501876831,-2660.2195251666667,29728.144444444446
437,1336,2736128,6257,6675,0.0016071745,0.0,1.64248526096344,2e-05,11.395200610160828,-1.7862964630126954,-0.0016556821850826965,0.2,4.6312808990478516e-05,-2687.24363689011,30061.43956043956
437,1337,2738176,6257,6680,0.0026146555,0.0041015625,2.347353935241699,2e-05,16.03100609779358,-1.7702448189258575,-0.0025050392257981004,0.2,-0.08891940116882324,-2687.24363689011,30061.43956043956
437,1338,2740224,6257,6685,0.0017192368,0.0,0.8395615816116333,2e-05,6.735388398170471,-1.7852831304073333,-0.0022955818218179046,0.2,0.010083496570587158,-2687.24363689011,30061.43956043956
